content,at,appVersion,POSITIVE SCORE,NEGATIVE SCORE,NEUTRAL SCORE,COMPOUND SCORE,Sentiment
nice apps,2019-06-21 23:57:49,3.16.0,73.7,0.0,26.3,42.15,Positive
Best app,2019-06-21 21:24:24,3.16.0,80.80000000000001,0.0,19.2,63.690000000000005,Positive
good,2019-06-21 14:32:22,3.14.0,100.0,0.0,0.0,44.04,Positive
good App,2019-06-21 03:13:06,3.14.3,74.4,0.0,25.6,44.04,Positive
so nice,2019-06-20 15:27:25,,75.6,0.0,24.4,47.54,Positive
usefull,2019-06-20 11:37:05,3.14.0,0.0,0.0,100.0,0.0,Neutral
v nice,2019-06-20 08:52:26,3.16.0,100.0,0.0,0.0,42.15,Positive
ok,2019-06-19 04:55:07,3.16.0,100.0,0.0,0.0,29.599999999999998,Positive
good but not easy,2019-06-19 03:07:44,,27.6,44.0,28.299999999999997,-28.67,Negative
Excellent app,2019-06-19 01:22:35,3.16.0,78.7,0.0,21.3,57.19,Positive
App crashing after pressing ok in terms and condition,2019-06-19 00:36:34,3.16.0,21.6,0.0,78.4,29.599999999999998,Positive
good,2019-06-18 23:02:55,3.16.0,100.0,0.0,0.0,44.04,Positive
Good,2019-06-18 03:34:16,3.16.0,100.0,0.0,0.0,44.04,Positive
Good,2019-06-18 02:33:57,3.16.0,100.0,0.0,0.0,44.04,Positive
Excellent,2019-06-17 23:44:12,3.16.0,100.0,0.0,0.0,57.19,Positive
good,2019-06-17 12:46:20,3.16.0,100.0,0.0,0.0,44.04,Positive
Excellent,2019-06-17 03:55:37,3.16.0,100.0,0.0,0.0,57.19,Positive
Great and helpful,2019-06-17 00:21:19,3.16.0,87.3,0.0,12.7,78.45,Positive
nice,2019-06-16 20:30:27,3.16.0,100.0,0.0,0.0,42.15,Positive
wonderful app,2019-06-16 13:15:38,3.16.0,78.7,0.0,21.3,57.19,Positive
v good,2019-06-16 10:07:24,3.16.0,100.0,0.0,0.0,44.04,Positive
good,2019-06-16 06:36:13,3.16.0,100.0,0.0,0.0,44.04,Positive
cost high,2019-06-16 03:23:56,,0.0,0.0,100.0,0.0,Neutral
easy to use and no need to visit the office,2019-06-16 01:07:43,3.16.0,22.1,16.8,61.1,17.79,Positive
good,2019-06-16 00:08:39,3.16.0,100.0,0.0,0.0,44.04,Positive
Nice app,2019-06-15 12:14:22,,73.7,0.0,26.3,42.15,Positive
Wonderful,2019-06-15 08:37:44,,100.0,0.0,0.0,57.19,Positive
cant quick entry it keep kicking me out and after i it finally happend it dosent show me my net,2019-06-15 07:25:15,3.16.0,0.0,0.0,100.0,0.0,Neutral
Nice,2019-06-15 00:57:07,2.11.1,100.0,0.0,0.0,42.15,Positive
very good,2019-06-14 23:48:16,3.16.0,76.2,0.0,23.799999999999997,49.27,Positive
amazing,2019-06-14 21:45:05,3.16.0,100.0,0.0,0.0,58.589999999999996,Positive
all good experience,2019-06-14 21:17:50,3.16.0,59.199999999999996,0.0,40.8,44.04,Positive
Ok,2019-06-14 13:44:22,3.16.0,100.0,0.0,0.0,29.599999999999998,Positive
Very useful and I am very happy to my stc,2019-06-14 11:30:59,,50.7,0.0,49.3,80.12,Positive
very handy,2019-06-14 09:33:49,3.16.0,0.0,0.0,100.0,0.0,Neutral
good app,2019-06-14 08:10:53,3.16.0,74.4,0.0,25.6,44.04,Positive
V good,2019-06-14 04:56:55,3.16.0,100.0,0.0,0.0,44.04,Positive
useful,2019-06-14 03:47:31,3.16.0,100.0,0.0,0.0,44.04,Positive
verygood,2019-06-13 22:23:33,,0.0,0.0,100.0,0.0,Neutral
very good app,2019-06-13 06:43:51,3.16.0,61.5,0.0,38.5,49.27,Positive
this app not working working now properly please help me,2019-06-13 00:08:54,3.16.0,38.5,0.0,61.5,61.24000000000001,Positive
bad,2019-06-12 13:30:14,3.16.0,0.0,100.0,0.0,-54.230000000000004,Negative
kaziksa,2019-06-12 11:59:38,,0.0,0.0,100.0,0.0,Neutral
good,2019-06-12 09:55:16,3.16.0,100.0,0.0,0.0,44.04,Positive
its very easy to handle,2019-06-11 20:48:08,3.16.0,44.4,0.0,55.60000000000001,49.27,Positive
really nice app and really help full thanks stc,2019-06-11 14:32:06,3.16.0,60.699999999999996,0.0,39.300000000000004,85.0,Positive
good,2019-06-11 10:31:37,3.11.0,100.0,0.0,0.0,44.04,Positive
love offer stc sawa star,2019-06-11 10:22:53,,51.2,0.0,48.8,63.690000000000005,Positive
perfect and quick,2019-06-10 10:25:22,3.16.0,64.9,0.0,35.099999999999994,57.19,Positive
good,2019-06-10 07:52:29,3.14.3,100.0,0.0,0.0,44.04,Positive
great app,2019-06-10 03:25:03,3.16.0,80.4,0.0,19.6,62.49,Positive
good,2019-06-10 03:14:45,3.16.0,100.0,0.0,0.0,44.04,Positive
very good,2019-06-09 11:39:41,,76.2,0.0,23.799999999999997,49.27,Positive
helpful,2019-06-09 10:54:16,3.16.0,100.0,0.0,0.0,42.15,Positive
Jitendar,2019-06-09 09:07:06,3.16.0,0.0,0.0,100.0,0.0,Neutral
good,2019-06-09 07:34:48,3.16.0,100.0,0.0,0.0,44.04,Positive
Good,2019-06-08 20:14:51,3.16.0,100.0,0.0,0.0,44.04,Positive
Excelent,2019-06-08 11:28:05,,0.0,0.0,100.0,0.0,Neutral
I LOVE STC,2019-06-08 11:26:18,3.16.0,80.80000000000001,0.0,19.2,63.690000000000005,Positive
really it is very nice service,2019-06-08 06:00:38,3.16.0,38.2,0.0,61.8,47.54,Positive
Good nd easy app,2019-06-08 04:19:25,3.16.0,74.4,0.0,25.6,70.03,Positive
good app,2019-06-08 00:15:45,3.16.0,74.4,0.0,25.6,44.04,Positive
Good,2019-06-07 23:57:27,3.16.0,100.0,0.0,0.0,44.04,Positive
too much good,2019-06-07 15:30:39,3.16.0,59.199999999999996,0.0,40.8,44.04,Positive
ggghh,2019-06-07 09:40:23,3.16.0,0.0,0.0,100.0,0.0,Neutral
very best,2019-06-07 06:56:02,3.11.0,81.8,0.0,18.2,66.97,Positive
very nice,2019-06-07 04:13:18,3.14.3,75.6,0.0,24.4,47.54,Positive
Very helpful,2019-06-06 23:42:21,3.16.0,75.6,0.0,24.4,47.54,Positive
lovely app,2019-06-06 23:05:00,3.16.0,79.2,0.0,20.8,58.589999999999996,Positive
good,2019-06-06 19:36:29,,100.0,0.0,0.0,44.04,Positive
It is a very bad app,2019-06-06 13:29:04,,0.0,48.699999999999996,51.300000000000004,-58.489999999999995,Negative
Easy way to Recharge,2019-06-06 11:40:08,3.16.0,49.2,0.0,50.8,44.04,Positive
good,2019-06-06 06:19:44,3.16.0,100.0,0.0,0.0,44.04,Positive
good,2019-06-06 00:16:15,3.16.0,100.0,0.0,0.0,44.04,Positive
really appreciate your support and encouragement,2019-06-06 00:04:28,3.16.0,74.5,0.0,25.5,82.97,Positive
nice,2019-06-05 12:09:18,3.16.0,100.0,0.0,0.0,42.15,Positive
very good thanks,2019-06-05 06:53:04,3.16.0,86.4,0.0,13.600000000000001,74.85000000000001,Positive
Good app,2019-06-05 05:41:27,3.16.0,74.4,0.0,25.6,44.04,Positive
like,2019-06-05 05:18:12,3.16.0,100.0,0.0,0.0,36.120000000000005,Positive
not friendly,2019-06-05 05:01:29,3.16.0,0.0,72.39999999999999,27.6,-38.75,Negative
best,2019-06-04 16:58:29,3.14.3,100.0,0.0,0.0,63.690000000000005,Positive
good,2019-06-04 15:30:09,3.16.0,100.0,0.0,0.0,44.04,Positive
Good,2019-06-04 13:35:07,3.16.0,100.0,0.0,0.0,44.04,Positive
very ggood,2019-06-04 10:03:55,3.14.3,0.0,0.0,100.0,0.0,Neutral
good,2019-06-04 08:47:01,3.16.0,100.0,0.0,0.0,44.04,Positive
very good service,2019-06-04 05:33:21,3.16.0,61.5,0.0,38.5,49.27,Positive
v good,2019-06-04 01:59:20,,100.0,0.0,0.0,44.04,Positive
good,2019-06-03 16:40:30,3.16.0,100.0,0.0,0.0,44.04,Positive
like,2019-06-03 13:26:44,3.16.0,100.0,0.0,0.0,36.120000000000005,Positive
great,2019-06-03 04:33:29,3.16.0,100.0,0.0,0.0,62.49,Positive
good for public,2019-06-03 00:30:52,,59.199999999999996,0.0,40.8,44.04,Positive
too slow to open,2019-06-02 22:46:34,3.16.0,0.0,0.0,100.0,0.0,Neutral
Nice,2019-06-02 14:47:27,3.16.0,100.0,0.0,0.0,42.15,Positive
Good,2019-06-02 10:52:45,3.16.0,100.0,0.0,0.0,44.04,Positive
very friendly,2019-06-02 07:36:02,3.16.0,77.7,0.0,22.3,54.13,Positive
very nice,2019-06-02 07:04:20,,75.6,0.0,24.4,47.54,Positive
good,2019-06-02 06:16:26,3.14.1,100.0,0.0,0.0,44.04,Positive
Great app,2019-06-01 16:10:48,3.16.0,80.4,0.0,19.6,62.49,Positive
good,2019-06-01 10:24:22,3.16.0,100.0,0.0,0.0,44.04,Positive
good,2019-06-01 08:52:56,3.11.0,100.0,0.0,0.0,44.04,Positive
fantastic and easy steps to follow in an excellent apps STC towards future,2019-06-01 04:23:09,3.16.0,50.5,0.0,49.5,88.07000000000001,Positive
Excellent,2019-06-01 01:38:38,3.16.0,100.0,0.0,0.0,57.19,Positive
Good,2019-05-31 17:10:02,3.14.3,100.0,0.0,0.0,44.04,Positive
It is very easy to use,2019-05-31 14:48:26,3.9.0,39.0,0.0,61.0,49.27,Positive
good,2019-05-31 08:52:55,,100.0,0.0,0.0,44.04,Positive
great app,2019-05-31 07:50:01,3.16.0,80.4,0.0,19.6,62.49,Positive
amazing app,2019-05-31 07:02:48,,79.2,0.0,20.8,58.589999999999996,Positive
Good application,2019-05-31 06:19:59,3.16.0,74.4,0.0,25.6,44.04,Positive
nice,2019-05-31 06:03:53,3.16.0,100.0,0.0,0.0,42.15,Positive
Good,2019-05-31 03:37:21,3.16.0,100.0,0.0,0.0,44.04,Positive
it very important app so I missed it,2019-05-31 03:16:33,,21.8,26.0,52.2,-10.27,Negative
good app,2019-05-31 01:53:35,3.14.3,74.4,0.0,25.6,44.04,Positive
very good,2019-05-31 00:12:01,3.16.0,76.2,0.0,23.799999999999997,49.27,Positive
great,2019-05-30 21:36:44,3.16.0,100.0,0.0,0.0,62.49,Positive
cannot login,2019-05-30 20:15:05,3.16.0,0.0,0.0,100.0,0.0,Neutral
woooow,2019-05-30 19:28:50,3.16.0,0.0,0.0,100.0,0.0,Neutral
Excellent,2019-05-30 13:37:48,3.16.0,100.0,0.0,0.0,57.19,Positive
good choice,2019-05-30 12:25:26,3.16.0,74.4,0.0,25.6,44.04,Positive
Ok,2019-05-30 11:10:51,,100.0,0.0,0.0,29.599999999999998,Positive
good,2019-05-30 09:57:25,3.16.0,100.0,0.0,0.0,44.04,Positive
good,2019-05-30 07:23:49,,100.0,0.0,0.0,44.04,Positive
Good,2019-05-30 06:36:53,,100.0,0.0,0.0,44.04,Positive
Weri good,2019-05-29 23:23:24,3.16.0,74.4,0.0,25.6,44.04,Positive
Ok,2019-05-29 22:40:30,3.16.0,100.0,0.0,0.0,29.599999999999998,Positive
just awesome,2019-05-29 19:12:53,,80.4,0.0,19.6,62.49,Positive
Good,2019-05-29 15:24:00,3.16.0,100.0,0.0,0.0,44.04,Positive
Good,2019-05-29 13:19:10,3.16.0,100.0,0.0,0.0,44.04,Positive
e stc,2019-05-29 11:18:16,3.16.0,0.0,0.0,100.0,0.0,Neutral
Excellent,2019-05-29 11:09:52,3.16.0,100.0,0.0,0.0,57.19,Positive
stc is good,2019-05-29 10:10:48,,59.199999999999996,0.0,40.8,44.04,Positive
very good app,2019-05-28 23:06:30,3.16.0,61.5,0.0,38.5,49.27,Positive
kji,2019-05-28 22:27:37,3.16.0,0.0,0.0,100.0,0.0,Neutral
convenience,2019-05-28 19:47:38,3.16.0,0.0,0.0,100.0,0.0,Neutral
awesome,2019-05-28 09:50:40,3.16.0,100.0,0.0,0.0,62.49,Positive
user friendly application,2019-05-28 08:17:04,3.16.0,61.5,0.0,38.5,49.39,Positive
supar cim card,2019-05-27 23:41:04,3.16.0,0.0,0.0,100.0,0.0,Neutral
Very good,2019-05-27 17:33:10,3.16.0,76.2,0.0,23.799999999999997,49.27,Positive
good,2019-05-27 16:56:28,,100.0,0.0,0.0,44.04,Positive
No good,2019-05-27 01:20:34,3.16.0,56.89999999999999,43.1,0.0,17.79,Positive
Good,2019-05-26 22:48:09,,100.0,0.0,0.0,44.04,Positive
best app ever,2019-05-26 13:55:12,3.16.0,67.7,0.0,32.300000000000004,63.690000000000005,Positive
very nice,2019-05-26 09:05:52,3.16.0,75.6,0.0,24.4,47.54,Positive
Amazing online services,2019-05-26 06:27:30,,65.5,0.0,34.5,58.589999999999996,Positive
Excellent,2019-05-26 06:24:11,,100.0,0.0,0.0,57.19,Positive
very good,2019-05-26 00:12:43,3.14.3,76.2,0.0,23.799999999999997,49.27,Positive
The best in Sharurah,2019-05-25 21:19:42,3.16.0,58.3,0.0,41.699999999999996,63.690000000000005,Positive
good app to save time and most of services are available on finger click,2019-05-25 17:48:59,3.16.0,33.7,0.0,66.3,72.69,Positive
Gd,2019-05-25 17:31:33,3.16.0,0.0,0.0,100.0,0.0,Neutral
Good,2019-05-25 09:09:52,3.16.0,100.0,0.0,0.0,44.04,Positive
good and need to improve,2019-05-25 01:38:03,3.14.3,65.9,0.0,34.1,70.03,Positive
Very good,2019-05-25 00:12:39,3.16.0,76.2,0.0,23.799999999999997,49.27,Positive
Excellent,2019-05-24 14:29:32,,100.0,0.0,0.0,57.19,Positive
good and useful to manage multiple connections,2019-05-24 13:26:01,3.16.0,53.7,0.0,46.300000000000004,70.03,Positive
Good,2019-05-24 11:09:35,,100.0,0.0,0.0,44.04,Positive
good,2019-05-24 10:11:07,3.16.0,100.0,0.0,0.0,44.04,Positive
NICE,2019-05-24 07:17:52,3.14.3,100.0,0.0,0.0,42.15,Positive
its a good app,2019-05-24 07:01:47,,59.199999999999996,0.0,40.8,44.04,Positive
Very helpful,2019-05-24 06:17:34,3.16.0,75.6,0.0,24.4,47.54,Positive
Best mobile app Easy Fast Simple,2019-05-23 15:36:59,3.16.0,64.0,0.0,36.0,79.64,Positive
good,2019-05-23 14:05:05,,100.0,0.0,0.0,44.04,Positive
Insightful app,2019-05-23 11:39:34,3.16.0,0.0,0.0,100.0,0.0,Neutral
good,2019-05-23 05:58:56,3.14.3,100.0,0.0,0.0,44.04,Positive
I formative and user friendly,2019-05-23 04:29:54,,51.6,0.0,48.4,49.39,Positive
Very good apps,2019-05-22 21:42:54,3.16.0,61.5,0.0,38.5,49.27,Positive
Nice,2019-05-22 18:37:49,3.16.0,100.0,0.0,0.0,42.15,Positive
good,2019-05-22 17:49:23,3.16.0,100.0,0.0,0.0,44.04,Positive
STC is the best,2019-05-22 15:38:20,3.16.0,58.3,0.0,41.699999999999996,63.690000000000005,Positive
number one network in saudi,2019-05-22 12:13:29,,24.5,0.0,75.5,7.720000000000001,Positive
very good very use full,2019-05-22 09:36:02,,44.4,0.0,55.60000000000001,49.27,Positive
step in to a more bright future,2019-05-22 00:01:20,3.16.0,39.0,0.0,61.0,49.27,Positive
nice love it,2019-05-21 13:03:27,,87.5,0.0,12.5,79.06,Positive
Fantastic,2019-05-21 13:00:23,3.16.0,100.0,0.0,0.0,55.74,Positive
excellent,2019-05-21 10:36:20,3.16.0,100.0,0.0,0.0,57.19,Positive
very nice aap good working,2019-05-21 09:03:53,3.16.0,67.60000000000001,0.0,32.4,73.97,Positive
very good app,2019-05-21 04:48:18,3.9.1,61.5,0.0,38.5,49.27,Positive
very good service,2019-05-21 03:24:17,,61.5,0.0,38.5,49.27,Positive
excellent,2019-05-20 06:59:36,3.16.0,100.0,0.0,0.0,57.19,Positive
its easy to use now,2019-05-19 17:46:44,,42.0,0.0,57.99999999999999,44.04,Positive
Good,2019-05-19 14:11:55,3.16.0,100.0,0.0,0.0,44.04,Positive
It makes life easy,2019-05-19 01:38:20,3.16.0,49.2,0.0,50.8,44.04,Positive
god,2019-05-17 12:44:02,3.16.0,100.0,0.0,0.0,27.32,Positive
ok fine,2019-05-17 12:15:41,3.16.0,100.0,0.0,0.0,45.879999999999995,Positive
very impressive,2019-05-17 07:20:06,3.16.0,78.2,0.0,21.8,55.63,Positive
Nice,2019-05-17 02:44:49,,100.0,0.0,0.0,42.15,Positive
Ok,2019-05-17 00:55:32,3.16.0,100.0,0.0,0.0,29.599999999999998,Positive
Very nice app thx,2019-05-16 12:57:17,3.16.0,74.5,0.0,25.5,70.56,Positive
Excellent,2019-05-16 09:54:02,3.16.0,100.0,0.0,0.0,57.19,Positive
good,2019-05-15 20:43:14,3.16.0,100.0,0.0,0.0,44.04,Positive
perfect,2019-05-15 11:58:50,3.16.0,100.0,0.0,0.0,57.19,Positive
good one,2019-05-15 05:06:42,,74.4,0.0,25.6,44.04,Positive
Simply STC stands for Saudi Top Crown,2019-05-14 21:32:02,3.16.0,23.1,0.0,76.9,20.23,Positive
exceptional,2019-05-14 00:40:54,3.16.0,0.0,0.0,100.0,0.0,Neutral
verry good,2019-05-13 14:32:10,,74.4,0.0,25.6,44.04,Positive
very good app,2019-05-13 12:07:19,,61.5,0.0,38.5,49.27,Positive
good service,2019-05-13 08:12:02,3.16.0,74.4,0.0,25.6,44.04,Positive
good,2019-05-13 03:53:20,3.16.0,100.0,0.0,0.0,44.04,Positive
excellent,2019-05-13 03:48:55,3.16.0,100.0,0.0,0.0,57.19,Positive
Good,2019-05-13 03:00:53,3.16.0,100.0,0.0,0.0,44.04,Positive
good,2019-05-12 19:41:46,,100.0,0.0,0.0,44.04,Positive
yes thia App is very good,2019-05-12 11:16:29,,59.599999999999994,0.0,40.400000000000006,70.89,Positive
Good,2019-05-12 10:15:24,3.16.0,100.0,0.0,0.0,44.04,Positive
very good,2019-05-12 10:07:19,3.16.0,76.2,0.0,23.799999999999997,49.27,Positive
Very useful App,2019-05-12 07:06:35,,61.5,0.0,38.5,49.27,Positive
Very nice,2019-05-12 06:40:13,3.16.0,75.6,0.0,24.4,47.54,Positive
nice app,2019-05-12 04:20:07,,73.7,0.0,26.3,42.15,Positive
Very nice,2019-05-11 10:22:03,3.16.0,75.6,0.0,24.4,47.54,Positive
Good app,2019-05-10 21:21:25,3.16.0,74.4,0.0,25.6,44.04,Positive
nice service provided,2019-05-10 06:26:49,3.14.3,58.3,0.0,41.699999999999996,42.15,Positive
good,2019-05-10 04:51:29,3.16.0,100.0,0.0,0.0,44.04,Positive
good service,2019-05-10 03:11:58,,74.4,0.0,25.6,44.04,Positive
good,2019-05-09 23:39:19,3.16.0,100.0,0.0,0.0,44.04,Positive
Good and helpful,2019-05-09 13:24:37,3.16.0,85.1,0.0,14.899999999999999,69.08,Positive
Excelent app,2019-05-09 00:38:13,,0.0,0.0,100.0,0.0,Neutral
nicely done,2019-05-08 17:52:33,,74.4,0.0,25.6,44.04,Positive
very good,2019-05-08 09:03:56,,76.2,0.0,23.799999999999997,49.27,Positive
good,2019-05-08 04:58:14,3.16.0,100.0,0.0,0.0,44.04,Positive
very nice and easy,2019-05-08 03:50:03,3.16.0,75.8,0.0,24.2,73.97,Positive
great service,2019-05-07 08:12:11,3.15.0,80.4,0.0,19.6,62.49,Positive
very good condition,2019-05-07 01:13:48,3.15.0,61.5,0.0,38.5,49.27,Positive
good,2019-05-07 00:48:55,3.15.0,100.0,0.0,0.0,44.04,Positive
Good Service,2019-05-07 00:33:24,3.15.0,74.4,0.0,25.6,44.04,Positive
awesome,2019-05-06 16:19:25,3.15.0,100.0,0.0,0.0,62.49,Positive
easy and best,2019-05-06 13:53:59,3.15.0,87.7,0.0,12.3,79.64,Positive
The best,2019-05-06 07:49:51,3.14.1,80.80000000000001,0.0,19.2,63.690000000000005,Positive
good,2019-05-06 04:34:56,3.15.0,100.0,0.0,0.0,44.04,Positive
nice app,2019-05-06 03:43:38,3.15.0,73.7,0.0,26.3,42.15,Positive
good,2019-05-05 23:24:18,3.15.0,100.0,0.0,0.0,44.04,Positive
easy to use and very helpful,2019-05-05 23:20:05,3.15.0,60.0,0.0,40.0,71.78,Positive
Nice app,2019-05-04 09:29:16,3.14.0,73.7,0.0,26.3,42.15,Positive
so nice,2019-05-04 08:56:14,3.15.0,75.6,0.0,24.4,47.54,Positive
bad experience,2019-05-03 21:20:30,3.14.1,0.0,77.8,22.2,-54.230000000000004,Negative
Network,2019-05-03 10:53:43,,0.0,0.0,100.0,0.0,Neutral
good,2019-05-03 08:11:31,3.15.0,100.0,0.0,0.0,44.04,Positive
super app,2019-05-03 04:16:01,3.14.3,79.60000000000001,0.0,20.4,59.940000000000005,Positive
easy to deal with,2019-05-03 03:31:01,3.15.0,49.2,0.0,50.8,44.04,Positive
nice,2019-05-02 10:15:45,3.15.0,100.0,0.0,0.0,42.15,Positive
Excellent,2019-05-02 08:30:33,3.15.0,100.0,0.0,0.0,57.19,Positive
Good app,2019-05-01 04:06:01,3.15.0,74.4,0.0,25.6,44.04,Positive
good,2019-05-01 01:20:05,3.15.0,100.0,0.0,0.0,44.04,Positive
good,2019-04-30 23:18:14,3.15.0,100.0,0.0,0.0,44.04,Positive
Good package,2019-04-30 13:22:46,3.15.0,74.4,0.0,25.6,44.04,Positive
useless,2019-04-30 12:29:17,3.15.0,0.0,100.0,0.0,-42.15,Negative
useful apps,2019-04-30 03:18:12,3.15.0,74.4,0.0,25.6,44.04,Positive
Good,2019-04-29 20:41:54,3.15.0,100.0,0.0,0.0,44.04,Positive
good,2019-04-29 09:01:46,3.15.0,100.0,0.0,0.0,44.04,Positive
Good,2019-04-29 05:43:37,3.15.0,100.0,0.0,0.0,44.04,Positive
awesome apps form stc,2019-04-28 12:10:09,3.15.0,57.699999999999996,0.0,42.3,62.49,Positive
great app,2019-04-28 08:07:02,3.15.0,80.4,0.0,19.6,62.49,Positive
Excellent application,2019-04-28 06:09:08,3.15.0,78.7,0.0,21.3,57.19,Positive
good one,2019-04-27 23:32:54,3.15.0,74.4,0.0,25.6,44.04,Positive
does the job,2019-04-27 16:21:01,3.15.0,0.0,0.0,100.0,0.0,Neutral
very bad,2019-04-27 12:24:06,3.15.0,0.0,79.10000000000001,20.9,-58.489999999999995,Negative
perfect,2019-04-27 08:12:23,3.15.0,100.0,0.0,0.0,57.19,Positive
Easy to use,2019-04-26 12:09:05,3.15.0,59.199999999999996,0.0,40.8,44.04,Positive
nice and good service in jeddah,2019-04-26 11:35:14,3.15.0,58.8,0.0,41.199999999999996,69.08,Positive
good,2019-04-26 09:25:42,3.15.0,100.0,0.0,0.0,44.04,Positive
very good service,2019-04-26 09:18:02,3.15.0,61.5,0.0,38.5,49.27,Positive
Good application,2019-04-26 05:21:29,3.15.0,74.4,0.0,25.6,44.04,Positive
Thinks,2019-04-26 03:13:23,,0.0,0.0,100.0,0.0,Neutral
Very nice application,2019-04-26 00:24:02,3.15.0,60.699999999999996,0.0,39.300000000000004,47.54,Positive
good app,2019-04-25 00:23:32,3.15.0,74.4,0.0,25.6,44.04,Positive
good,2019-04-24 22:22:57,3.15.0,100.0,0.0,0.0,44.04,Positive
Good signal,2019-04-24 16:23:13,3.15.0,74.4,0.0,25.6,44.04,Positive
excellent,2019-04-24 11:45:27,3.15.0,100.0,0.0,0.0,57.19,Positive
good,2019-04-24 08:12:54,3.15.0,100.0,0.0,0.0,44.04,Positive
excellent,2019-04-24 05:28:44,3.15.0,100.0,0.0,0.0,57.19,Positive
good,2019-04-23 13:53:14,3.13.1,100.0,0.0,0.0,44.04,Positive
Vert nice,2019-04-23 11:02:21,3.15.0,73.7,0.0,26.3,42.15,Positive
Fast,2019-04-23 10:59:12,3.14.3,0.0,0.0,100.0,0.0,Neutral
very good,2019-04-23 06:18:44,3.15.0,76.2,0.0,23.799999999999997,49.27,Positive
very good,2019-04-22 21:57:54,3.15.0,76.2,0.0,23.799999999999997,49.27,Positive
my stc app verye qowed,2019-04-22 18:55:01,3.15.0,0.0,0.0,100.0,0.0,Neutral
Excellent and friendly,2019-04-21 09:51:03,3.15.0,87.3,0.0,12.7,78.45,Positive
Nice,2019-04-21 07:22:44,3.15.0,100.0,0.0,0.0,42.15,Positive
outstanding apps,2019-04-21 06:29:58,3.15.0,80.0,0.0,20.0,61.24000000000001,Positive
good one,2019-04-21 05:57:40,3.15.0,74.4,0.0,25.6,44.04,Positive
good,2019-04-21 01:41:54,3.14.3,100.0,0.0,0.0,44.04,Positive
everything is good,2019-04-20 14:55:38,3.15.0,59.199999999999996,0.0,40.8,44.04,Positive
Good services,2019-04-20 04:08:47,3.15.0,74.4,0.0,25.6,44.04,Positive
MashAllah excellent,2019-04-20 01:28:48,3.15.0,78.7,0.0,21.3,57.19,Positive
good work by the development team,2019-04-19 13:32:47,3.15.0,36.7,0.0,63.3,44.04,Positive
Excellent,2019-04-19 13:08:06,3.15.0,100.0,0.0,0.0,57.19,Positive
Amazing,2019-04-19 12:17:25,3.15.0,100.0,0.0,0.0,58.589999999999996,Positive
Fine,2019-04-19 05:10:08,3.15.0,100.0,0.0,0.0,20.23,Positive
good app,2019-04-19 02:58:19,3.15.0,74.4,0.0,25.6,44.04,Positive
good,2019-04-18 04:15:13,3.14.3,100.0,0.0,0.0,44.04,Positive
the best,2019-04-18 03:45:39,3.15.0,80.80000000000001,0.0,19.2,63.690000000000005,Positive
good app,2019-04-17 11:10:56,3.15.0,74.4,0.0,25.6,44.04,Positive
Very good,2019-04-17 10:09:39,3.15.0,76.2,0.0,23.799999999999997,49.27,Positive
better then others,2019-04-17 04:12:15,3.15.0,59.199999999999996,0.0,40.8,44.04,Positive
amazing app with fast support in new SIM and other feature services,2019-04-17 02:17:54,3.15.0,39.4,0.0,60.6,75.79,Positive
nice app,2019-04-17 01:22:21,3.15.0,73.7,0.0,26.3,42.15,Positive
Excellent,2019-04-16 20:43:48,3.15.0,100.0,0.0,0.0,57.19,Positive
nice,2019-04-16 10:15:26,3.15.0,100.0,0.0,0.0,42.15,Positive
very good,2019-04-15 10:37:31,3.15.0,76.2,0.0,23.799999999999997,49.27,Positive
exclent app,2019-04-15 04:13:02,3.15.0,0.0,0.0,100.0,0.0,Neutral
good,2019-04-15 01:33:40,,100.0,0.0,0.0,44.04,Positive
good,2019-04-14 11:25:13,2.12.0,100.0,0.0,0.0,44.04,Positive
Good,2019-04-14 04:42:57,3.15.0,100.0,0.0,0.0,44.04,Positive
Excellent response time,2019-04-14 00:30:45,3.15.0,64.9,0.0,35.099999999999994,57.19,Positive
Nice app very easy to use,2019-04-13 21:37:08,3.14.3,60.0,0.0,40.0,71.78,Positive
Good app,2019-04-13 04:22:11,3.15.0,74.4,0.0,25.6,44.04,Positive
GOOOOOOD MYSTC WELCOME SUODI AREBIA,2019-04-13 04:13:56,3.14.1,42.9,0.0,57.099999999999994,45.879999999999995,Positive
great,2019-04-13 01:05:20,3.15.0,100.0,0.0,0.0,62.49,Positive
Good,2019-04-13 00:44:49,3.15.0,100.0,0.0,0.0,44.04,Positive
up,2019-04-13 00:38:34,3.14.3,0.0,0.0,100.0,0.0,Neutral
